deadline,wantedTitle,workPlcNm,plDetAddr,etcItm,emplymShp,frDd,toDd,oranNm,stmNm,clltPrnnum,clerk,clerkContt,homepage
마감,"[토,일 근무 / 주2일 / 일8시간 ] 테스나 서안성 사업장 직원식당 조리원모집",서울특별시 강동구,"05353 서울특별시 강동구 양재대로 1465, 5층 (주)한우리 종합 컨설팅 (길동)","(준)고령자(50세이상), 장애인 ",기타,20230810,20230910,(주)한우리종합컨설팅,워크넷,1,유동진,02-2038-8379,www.hanwooritc.com
마감,월211만원 안성원곡 물류센터 주간미화원 구인,서울특별시 마포구,"04158 서울특별시 마포구 마포대로 49, 성우빌딩 14,15층 백상코퍼레이션 (도화동)","(준)고령자(50세이상), 운전면허증, 장애인, 차량소지자 ",기타,20230810,20230824,백상코퍼레이션(주),워크넷,1,"김풍원, 김중권",031-8024-5789,http://www.baeksang.co.kr
마감,전산_장애인병행채용 3명,경기도 부천시,"14488 경기도 부천시 길주로411번길 20, 춘의디아크원 503호 ",장애인 주 2일 출근해서 4시간이상 근무가능자(출근일 매주 사전협의가능),기타,20230810,20231009,에이블아트,워크넷,3,김상철,032-672-0320,www.abloomart.co.kr
마감,국립국악원 기획관리과 기간제근로자(휴직 대체) 채용 공고,서울특별시 서초구,"06757 서울특별시 서초구 남부순환로 2364, 국립국악원 (서초동)",장애인 ,기타,20230810,20230818,국립국악원,워크넷,1,김영운,02-580-3021,gugak.go.kr
마감,옥수어울림더리버 아파트 미화원 구인 (복지카드소지자우대),인천광역시 계양구,"21069 인천광역시 계양구 오조산로57번길 15, 505호 (계산동)","(준)고령자(50세이상), 장애인 ",기타,20230809,20230823,(주)현대종합관리,워크넷,1,김철하,,
마감,[양산시 물금읍] 쿠팡 양산 물류센터 보안사원 채용,서울특별시 강남구,"06211 서울특별시 강남구 테헤란로 322, 한신인터밸리 (역삼동)","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장기복무 제대군인, 장애인 ",기타,20230809,20230829,(주)프로에스콤,워크넷,2,"신양주, 서영자",02-2183-0101,www.proscom.co.kr
마감,우림루미아트 아파트 관리소장 모집,서울특별시 관악구,"08861 서울특별시 관악구 난곡로 50, 6층 (신림동)",장애인 ,기타,20230809,20230830,성화개발(주),워크넷,1,길준오,02-2624-2256,
마감,켄싱턴리조트 한림 주방보조 채용 공고,제주특별자치도 제주시,"63024 제주특별자치도 제주시 한림읍 한림해안로 530, 켄싱턴리조트 한림점 ","(준)고령자(50세이상), 장애인, 차량소지자 ※ 복리후생 : 연차,월차,중식제공,근무복 지급,주차가능,연장근로수당,야간근로수당, 경조금제도, 
                    국내 자사 운영호텔&리조트 15개지점 90%할인권 1매, 50% 할인권 2매, 50% 외식할인권  2매 제공",시간제 일자리,20230809,20230831,(주)이랜드파크 켄싱턴리조트 제주한림점,워크넷,1,윤성대,064-739-9001,www.kensingtonresort.co.kr
마감,&lt;긴급&gt; 이천(부발읍) 삼성홈프레스티지 시설대리님을 모십니다.,서울특별시 동대문구,"02586 서울특별시 동대문구 청계천로 417, 4층 (신설동, 청계천 대성 스카이렉스1)",장애인 ,기타,20230809,20231006,(주)엘림비엠에스,워크넷,1,김영구,02-2215-8654,www.ellimbms.co.kr
마감,"서울연구원 2023년 제15회 정원외직원(초빙부연구위원, 위촉연구원) 채용 공고",서울특별시 서초구,"06756 서울특별시 서초구 남부순환로340길 57, 서울연구원 ","보훈취업지원대상자, 장애인 ",기타,20230809,20230815,(재)서울연구원,워크넷,15,박형수,02-2149-1440,www.si.re.kr
마감,사회복지사 채용,강원도 강릉시,"25576 강원도 강릉시 강변로 510, 2층 (입암동, 입암3주공아파트)","고용촉진장려금대상자, 보훈취업지원대상자, 운전면허증, 장애인 ",기타,20230809,20230824,강릉종합사회복지관,워크넷,2,안성모,070-5173-1495,www.gssw.or.kr
마감,SK에너지 전라경남지역 주유소 시설점검원 1명 모집,서울특별시 서초구,"06657 서울특별시 서초구 반포대로21길 30, 3층 ","운전면허증, 장애인 ",기타,20230809,20230915,(주)테크프러스,워크넷,1,정용석,02-777-1882,www.techps.co.kr
마감,신세계인터내셔날 물류센터 직원식당 세척원 채용,서울특별시 구로구,"08376 서울특별시 구로구 디지털로31길 38-21, . (구로동)","(준)고령자(50세이상), 장애인, 차량소지자 ",시간제 일자리,20230809,20230823,주식회사 삼구에프에스,워크넷,1,한승청,,
마감,[덕소쌍용스윗닷홈리버] 아파트 경비원 모집,서울특별시 도봉구,"01307 서울특별시 도봉구 도봉로167길 15, 2층205호 (도봉동, 대정이오스)",장애인 ,기타,20230809,20231008,태영건물종합관리 주식회사,워크넷,1,장현성,,
마감,[민속마을 쌍용아파트]내부 미화원 채용,경기도 안양시,13968 경기도 안양시 만안구 석천로159번길 44 (석수동),"(준)고령자(50세이상), 장애인 ",시간제 일자리,20230809,20230908,주식회사삼일시스템,워크넷,1,김인철,,
마감,이충부영3단지아파트 미화원 모집,인천광역시 계양구,"21069 인천광역시 계양구 오조산로57번길 15, 505호 (계산동)",장애인 ,시간제 일자리,20230809,20230823,(주)현대종합관리,워크넷,1,김철하,,
마감,하동군 특별교통수단 콜택시 직원(운전원) 공개 채용,경상남도 하동군,"52327 경상남도 하동군 하동읍 섬진강대로 2214, 3층 (하동군 사회복지관 별관) ","운전면허증, 장애인 ",기타,20230809,20230824,경상남도 지체장애인 연합회 하동군지회,워크넷,2,정재우,055-883-9168,
마감,[평내동] 평내마을 주공아파트 미화원모집,서울특별시 송파구,"05656 서울특별시 송파구 마천로 83, 204호  JS 빌딩 ",장애인 ,기타,20230809,20230908,(유)탄천산업,워크넷,1,이승갑,,
마감,"시내버스 운전원 모집(무료 기숙사,10월 민영제 노선 공영제 전환 확정)",경기도 김포시,"10023 경기도 김포시 월곶면 김포대로 2600, 2층 선진상운(주) ","보훈취업지원대상자, 장애인 ",기타,20230809,20230823,선진상운(주),워크넷,10,신재호,031-987-6023,
마감,노인요양시설에 근무하실 사회복지사 채용(사무국장),경기도 고양시,10264 경기도 고양시 덕양구 내유길 146-4 ,"운전면허증, 장애인 ",기타,20230809,20230831,주식회사마리스케어,워크넷,1,박영석,031-969-9640,www.마리스케어.kr
마감,원당래미안휴레스트 아파트 커뮤니티센터 미화원 모집,경기도 안양시,"13968 경기도 안양시 만안구 안양로 503, 301호 (석수동)",장애인 ,시간제 일자리,20230809,20231008,삼우서비스 주식회사,워크넷,1,김성용,,
마감,관광버스 운전직 모집,경기도 안양시,"14035 경기도 안양시 만안구 안양로 110, 엘리제빌리지402호 (안양동)","(준)고령자(50세이상), 고용촉진장려금대상자, 고용허가제, 보훈취업지원대상자, 북한이탈주민, 장기복무 제대군인, 장애인 ",기타,20230809,20231008,(주)뉴서울코리아투어,워크넷,20,김기정,031-360-3062,
마감,"(장애인 병형 채용, 장애인 우대) 10개월 계약직 생산직 채용",울산광역시 북구,44246 울산광역시 북구 모듈화산업로 108 (효문동),장애인 ,기타,20230809,20231007,동성테크주식회사,워크넷,5,하보욱,052-289-9433,
마감,[에스원CRM] 보안상담직 모집,경기도 수원시,"16487 경기도 수원시 팔달구 경수대로 522, 에스원빌딩 ","보훈취업지원대상자, 장애인 ",기타,20230809,20230824,에스원CRM(주),워크넷,10,천병규,031-228-9932,http://www.s1crm.com
마감,김포 강변마을 월드메르디앙 아파트 외곽 미화원 모집합니다.(장애인등록증 또는 장애인복지카드 소지자 우대),서울특별시 영등포구,"07275 서울특별시 영등포구 영등포로 21, 양평빌딩 301-2호 ","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인 ",기타,20230809,20230823,엘림에스(주),워크넷,1,이윤필,02-6082-5457,
마감,[일산21세기병원] 고양시 백석역 도보2분 미화원 (1명) 모집,서울특별시 성동구,04735 서울특별시 성동구 한림말길 41-21 (옥수동),"(준)고령자(50세이상), 장애인 ",기타,20230809,20230825,주식회사 삼오종합관리,워크넷,1,권선영,,
마감,인천YWCA 요양원 사회복지사 구인,인천광역시 남동구,"21557 인천광역시 남동구 정각로 8, 인천YWCA요양원&재가복지센터 6층 ","운전면허증, 장애인 ",기타,20230808,20230822,인천YWCA 요양원 & 재가복지센터,워크넷,1,김승아,032-456-1153,ywcaic.or.kr
마감,[해운대구 반여동] 왕자아파트 경비원 채용,부산광역시 동구,"48729 부산광역시 동구 중앙대로 338, 연합뉴스빌딩6층 (초량동)","(준)고령자(50세이상), 장애인 ",기타,20230808,20230818,(주)고태,워크넷,1,고선태,051-462-5191,http://
마감,(주)테스트테크 시흥지사 검사원 (주야교대근무 3조2교대 장애인우대),경기도 시흥시,"15100 경기도 시흥시 옥구천서로31번길 15, 경기도 시흥시  옥구천서로31번길 15(정왕동, (주)테스크테크) (정왕동)","장애인, 차량소지자 ",기타,20230808,20230831,(주)테스트테크,워크넷,1,한승희,031-490-9650,
마감,창신대학교 교육혁신원/대학혁신지원사업단 계약직 직원 채용,경상남도 창원시,51352 경상남도 창원시 마산회원구 팔용로 262 ,"보훈취업지원대상자, 장애인 ",기타,20230808,20230817,창신대학교,워크넷,2,이원근,055-250-3009,www.cs.ac.kr
마감,웹개발/리눅스/빅데이터/인공지능 관심있는 모든 분 모십니다,서울특별시 구로구,"08390 서울특별시 구로구 디지털로30길 31, 1204호 ","고용촉진장려금대상자, 장애인 ",기타,20230808,20231007,엠투어플 주식회사,워크넷,4,정기용,02-365-5766,www.m2appl.co.kr
마감,SK실트론내 환경미화(행복채움주식회사),경상북도 구미시,"39386 경상북도 구미시 임수로 53, (임수동)SK실트론 2공장내 ()",장애인 ,기타,20230808,20230811,행복채움 주식회사,워크넷,1,노주현,054-470-6125,
마감,문산중앙병원에서 미화원을 모십니다.,경기도 파주시,10823 경기도 파주시 문산읍 문향로39번길 53 ,"(준)고령자(50세이상), 장애인 연차 미사용시 연차수당 지급
연2회 성과상여금 지급",기타,20230808,20230930,의료법인강영의료재단 문산중앙병원,워크넷,1,유환열,031-950-9012,www.mjhs.co.kr
마감,"도서 쇼핑몰, 오픈마켓 총괄관리, 서점 신간관리 직원모집",경기도 파주시,"10882 경기도 파주시 산남로26번길 79, 2,3동 (산남동)","운전면허증, 장애인, 차량소지자 ",기타,20230808,20230820,(주)엠에스북스(MSBooks),워크넷,1,이재홍,02-707-2343,
마감,"사무용가구 CAD 제품설계 디자이너 구인 (신입,경력 상관없음)",경기도 파주시,"10945 경기도 파주시 월롱면 황소바위길 8, 사무실 ",장애인 ,기타,20230808,20230831,사회적협동조합 다우퍼니처,워크넷,2,이효인,070-4821-4273,
마감,보건관리자,서울특별시 도봉구,01301 서울특별시 도봉구 도봉로 961 ,"보훈취업지원대상자, 장기복무 제대군인, 장애인 ",기타,20230808,20231007,서울교통네트웍주식회사,워크넷,1,조장우,02-2171-1916,
마감,[은계]파크센트로 상가미화원  구인,경기도 용인시,"16943 경기도 용인시 수지구 광교중앙로 304, 미주프라자, 901호 (상현동) ","(준)고령자(50세이상), 장애인 복지카드소지자 우대",기타,20230808,20230823,주식회사 미래티엠에스,워크넷,1,소정섭,031-8081-5010,www.miraitms.com
마감,재가요양보호사 채용(만수3지구),인천광역시 남동구,"21577 인천광역시 남동구 남동대로 734, 3층 (구월동)","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 북한이탈주민, 장애인 복지카드, 고령자우대",시간제 일자리,20230808,20230930,인천헤아림복지센터,워크넷,1,조하선,032-433-0129,
마감,[해비치호텔앤드리조트(주)] 현대자동차 태안드라이빙센터 식음분야(F&B) 채용 공고,제주특별자치도 서귀포시,63616 제주특별자치도 서귀포시 남원읍 원님로399번길 319 ,"운전면허증, 장애인, 차량소지자 ",기타,20230808,20230930,해비치호텔앤드리조트주식회사,워크넷,1,김민수,031-369-7505,
마감,[복지카드 소지자 우대] 쿠팡 창원 1센터/2센터 물류센터 보안사원 채용,서울특별시 강남구,"06211 서울특별시 강남구 테헤란로 322, 한신인터밸리 (역삼동)","(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장기복무 제대군인, 장애인 ",기타,20230808,20230829,(주)프로에스콤,워크넷,6,"신양주, 서영자",02-2183-0101,www.proscom.co.kr
마감,아파트 관리소장 모집,전라북도 익산시,"54555 전라북도 익산시 무왕로25길 21, 3층 서영주택관리 ","(준)고령자(50세이상), 고용촉진장려금대상자, 장애인 ",기타,20230808,20230930,(주)서영주택,워크넷,1,이창곤,063-843-2412,http://www.seoyoung.co.kr
마감,산업안전기사 채용,경기도 군포시,"15862 경기도 군포시 번영로 514, 현대프라자 301호 (금정동)","보훈취업지원대상자, 운전면허증, 장애인 ",기타,20230808,20230907,(주)신광환경,워크넷,1,박기욱,031-345-3276,http://
